@relation 'resume_p2final-weka.filters.unsupervised.attribute.Remove-R1,3,5,6,7,9-weka.filters.unsupervised.attribute.NumericToNominal-R4'

@attribute salary_last numeric
@attribute workmonth numeric
@attribute salary_exp numeric
@attribute position {1,2,3,4,5}

@data
6001,38,8000,3
6001,54,6001,3
4001,22,4001,3
2001,4,2001,3
2001,1,4001,3
6001,24,6001,3
2001,21,4001,3
2001,12,4001,3
4001,28,4001,3
2001,11,4001,3
8001,11,8001,3
2001,17,2001,3
8001,104,10001,3
10001,41,8001,3
4001,310,6001,3
8001,92,8001,3
6001,137,4001,3
6001,78,6000,3
6001,75,6001,3
6001,101,6001,3
4001,23,4001,3
6001,72,4001,3
2001,101,4001,3
4001,30,4001,3
4001,29,6001,3
6001,35,4001,3
4001,80,6001,3
8001,79,10001,3
2001,5,6001,3
4001,152,4001,3
2001,59,2001,3
6001,72,8001,3
8001,84,8001,3
2001,32,2001,3
8001,62,8001,3
6001,80,6001,3
6001,39,6001,3
10000,186,8000,3
2001,6,6000,3
2001,15,3000,3
4001,21,2001,3
6001,44,4001,3
8001,20,4001,3
4001,39,4001,3
2001,16,2001,3
4001,18,2001,3
2001,42,2001,3
4001,26,4001,3
2001,107,2001,3
2001,43,4001,3
2001,44,2001,3
2001,54,2001,3
2001,48,4001,3
2001,21,2001,3
2001,45,2001,3
4001,51,4001,3
4001,244,2001,2
4001,34,2001,3
6001,32,3000,3
2001,6,2001,2
2001,113,2001,3
10001,35,8001,3
2001,10,2001,3
6001,57,4001,4
4001,7,4001,2
4001,27,4001,2
2001,51,2001,3
6001,110,4001,3
2001,17,2001,3
4001,25,4001,3
2001,66,2001,3
2001,10,2001,3
4001,41,3000,3
2001,29,2001,3
2001,30,2001,3
6001,71,6001,3
4001,39,4001,3
4001,22,4001,3
4001,29,4001,3
2001,38,4001,3
4001,36,4001,3
4001,42,4001,3
6001,77,4500,3
6001,96,8000,3
4001,87,4001,4
4001,42,4001,3
4001,39,6001,3
4001,18,4001,3
8001,94,8001,3
4001,19,4001,3
2001,14,2001,3
4001,41,2001,3
2001,16,3000,3
4001,23,6001,3
2001,6,2001,3
2001,40,2001,3
2001,33,2001,3
2001,25,2001,3
2001,126,3000,2
4001,42,3000,3
2001,45,3000,3
6001,110,6000,3
6001,140,6000,3
4001,32,3000,3
6001,31,4500,3
2001,44,4001,3
4001,19,2001,3
2001,84,2001,3
4001,35,4001,3
2001,105,2001,3
2001,52,2001,2
2001,84,4001,3
2001,132,2001,3
4001,146,2001,2
4001,48,2001,3
2001,57,4001,3
2001,75,2001,3
2001,80,2001,3
2001,75,2001,3
2001,36,2001,3
2001,60,2001,3
4001,18,3000,3
2001,51,2001,3
2001,2,2001,3
4001,35,4001,3
4001,175,4001,3
4001,49,4001,3
6001,68,6001,3
4001,4,4500,3
4001,21,4001,3
4001,96,4001,3
4001,88,4500,3
8001,74,10001,3
2001,15,3000,3
2001,41,4001,3
4001,24,3000,3
2001,25,2001,3
2001,85,2001,3
2001,28,4000,3
2001,2,6000,3
4001,87,4500,3
6001,104,6000,3
4001,7,4001,3
4001,12,3000,3
10001,126,8000,4
6001,172,6001,3
2001,17,3000,3
2001,25,2001,3
2001,37,2001,3
4001,71,3000,3
6001,92,8000,4
4001,94,6000,3
4001,97,4001,3
6001,35,8001,3
4001,12,3000,3
4001,24,6001,3
2001,8,4500,3
2001,6,4001,3
4001,13,6000,3
4001,25,4001,3
4001,96,8001,3
6001,118,6000,3
4001,75,6001,3
2001,2,3000,3
2001,15,4001,3
2001,55,4001,3
2001,25,3000,3
8001,49,6001,3
6001,29,4000,3
2001,11,4001,3
4001,42,6001,3
8001,74,8000,3
2001,4,2001,3
4001,80,6001,3
4001,43,2001,3
4001,40,4001,3
2001,30,4001,3
6001,47,6000,3
6001,50,4001,3
4001,19,4500,3
4001,6,2001,3
6001,64,4001,3
4001,5,4001,3
2001,21,2001,3
2001,24,2001,3
4001,42,6001,3
4001,58,4500,3
10001,264,10001,3
6001,76,6000,3
2001,49,2001,3
6001,36,6000,3
8001,45,8001,3
6001,45,8001,3
2001,30,2001,3
2001,19,2001,3
6001,58,6001,3
4001,36,4001,3
2001,60,3000,3
4001,51,6001,3
4001,18,4001,3
8001,12,8001,3
4001,12,4001,3
6001,11,8001,3
2001,32,2001,3
2001,33,2001,3
2001,98,6001,3
4001,12,6001,3
2001,46,4001,3
4001,66,4001,3
8001,66,6001,3
2001,10,2001,3
6001,55,4001,3
4001,61,4001,3
4001,63,4001,3
2001,13,4001,2
2001,59,2001,3
2001,6,2001,3
2001,39,8000,3
4001,41,2001,3
6001,10,4001,3
4001,28,4001,3
2001,60,2001,3
4001,24,4001,3
4001,365,6001,3
2001,2,2001,3
2001,10,4001,3
2001,35,3000,3
4001,38,4001,3
2001,18,2001,3
2001,10,2001,3
2001,46,2001,3
6001,31,6001,3
2001,100,4001,2
8001,93,10001,3
4001,13,6001,3
4001,3,3000,3
2001,16,3000,3
2001,22,3000,3
2001,38,4001,3
4001,68,4500,3
2001,74,3000,3
6001,51,8000,3
2001,12,4001,3
8001,40,10001,3
10001,63,8000,3
4001,13,3000,3
8001,27,10001,3
8001,55,10001,3
4001,35,4001,3
2001,80,2001,3
4001,38,4001,3
2001,28,4500,3
2001,5,2001,3
2001,5,4001,3
2001,8,4001,3
15000,245,10000,4
4001,28,2001,3
4001,36,4001,3
4001,39,6001,3
4001,67,6001,3
4001,3,6001,3
4001,32,4500,3
4001,21,6001,3
2001,1,4001,3
4001,23,6001,3
10001,84,10001,3
4001,0,4500,3
6001,51,6000,3
4001,16,4500,3
4001,22,3000,3
6001,22,3000,3
2001,49,2001,3
4001,29,3000,3
4001,12,4001,4
2001,38,4001,3
4001,42,2001,3
6001,72,4001,3
4001,5,3000,3
4001,12,6000,3
10001,62,10001,3
8001,16,8001,3
8001,170,8001,3
2001,1,2001,3
2001,17,2001,3
6001,94,6001,3
6001,102,6001,3
2001,52,2001,3
6001,62,4001,3
4001,73,4001,3
4001,151,4001,3
2001,21,2001,3
2001,19,4001,3
2001,50,2001,3
8001,56,7000,3
6001,38,4500,3
2001,27,2001,3
2001,22,3000,3
4001,50,4500,3
4001,16,4001,3
15000,86,15000,4
4001,16,2001,3
6001,60,4001,3
4001,25,4001,3
2001,10,2001,3
6001,28,4001,3
8001,73,8001,3
6001,25,4001,3
2001,19,2001,3
2001,58,4001,3
6001,16,4001,3
4001,18,4001,3
4001,40,4001,3
10001,89,4001,3
2001,31,3000,3
4001,86,4001,3
2001,5,3000,3
6001,79,2001,4
6001,108,8001,3
2001,35,2001,3
15000,67,15000,3
2001,9,3000,3
4001,8,2001,3
4001,20,3000,3
2001,36,6001,3
2001,32,2001,3
2001,34,4001,3
2001,10,2001,3
8001,62,8001,3
2001,25,4001,3
2001,21,2001,3
4001,20,4001,3
10001,207,8001,4
2001,123,6001,3
10001,123,10001,3
4001,2,4001,3
15000,75,15000,4
10001,53,10001,3
4001,43,4001,3
4001,20,4001,3
2001,51,4001,3
4001,24,4001,3
4001,67,4001,3
4001,37,6001,3
6001,79,8001,3
4001,58,4001,3
2001,33,2001,3
6001,18,6001,3
2001,14,2001,3
2001,20,4001,3
2001,241,4001,3
3000,16,2001,3
8001,6,10001,3
2001,158,2001,3
6001,38,6001,3
2001,21,4001,3
2001,164,4001,3
2001,30,3000,3
2001,147,2001,3
2001,38,2001,3
6001,31,6001,3
2001,12,2001,3
4001,9,6001,3
2001,33,4001,3
4001,53,4500,3
2001,76,2001,3
2001,23,4001,3
2001,40,4001,2
2001,53,4001,3
2001,30,4001,3
4001,26,4001,3
2001,33,2001,3
4001,69,4001,3
2001,2,2001,3
10001,17,10001,3
2001,43,2001,3
2001,62,3000,3
15000,51,15000,4
2001,14,4001,3
6001,49,6001,3
2001,103,4001,3
2001,122,3000,3
2001,59,3000,3
4001,27,4001,3
2001,37,4001,3
2001,12,2001,3
2001,83,4001,3
6001,138,6001,3
4001,10,4001,3
4001,289,6001,3
6001,147,6000,3
6001,51,4001,3
4001,40,2001,3
10001,19,10001,3
2001,21,2001,3
2001,202,4001,3
2001,59,2001,3
4001,17,4001,3
6001,38,2001,4
4001,68,6001,4
2001,15,2001,3
2001,12,2001,3
2001,3,4001,3
2001,28,2001,3
8001,23,6001,3
6001,38,2001,4
8001,57,10001,3
2001,33,2001,3
2001,18,2001,3
4001,27,3000,3
6001,29,6001,3
4001,127,4001,3
4001,35,4001,3
2001,11,2001,3
4001,34,4001,3
2001,23,2001,3
4001,71,4001,3
6001,84,6001,3
2001,20,4001,3
4001,64,4001,3
4001,24,4001,3
8001,66,8001,3
4001,38,6001,3
4001,47,3000,3
2001,15,4001,3
8001,14,6001,3
2001,10,3000,3
6001,54,6001,3
2001,3,4001,3
2001,58,3000,3
2001,36,4001,3
2001,29,2001,3
6001,103,6001,3
4001,63,4001,3
6001,57,6001,3
4001,39,4001,3
2001,3,2001,3
2001,14,2001,3
2001,12,2001,3
2001,31,2001,3
8001,103,6001,2
4001,55,6001,3
2001,44,2001,3
2001,9,2001,3
8001,82,10001,3
2001,52,4001,3
4001,15,2001,2
2001,44,4001,3
4001,31,6001,3
2001,15,3000,3
4001,94,4001,3
2001,49,4001,3
2001,67,4001,3
6001,31,2001,3
4001,43,4001,3
4001,83,4001,3
4001,64,2001,3
4001,54,6001,3
2001,2,2001,3
4001,31,6001,3
2001,10,2001,3
4001,40,8001,3
2001,65,2001,3
8001,85,6001,3
6001,25,4001,3
6001,39,6001,3
2001,7,2001,3
4001,26,4500,3
8001,29,8001,3
4001,68,6001,3
6001,63,6001,3
2001,27,2001,3
2001,64,2001,3
2001,44,4001,3
6001,41,6001,3
4001,56,4001,3
2001,1,2001,3
4001,22,4001,3
6001,73,6001,4
2001,153,2001,3
4001,134,10001,3
6001,63,8001,3
6001,39,4001,3
4001,30,2001,3
2001,81,2001,3
2001,22,2001,2
2001,57,2001,3
2001,1,2001,3
2001,12,2001,3
4001,29,2001,3
2001,18,2001,3
4001,26,4001,4
2001,39,2001,3
4001,25,2001,3
8001,46,6001,3
4001,16,4001,3
2001,7,2001,3
2001,119,2001,3
6001,35,6001,3
6001,39,8000,3
2001,44,2001,3
2001,19,2001,3
4001,63,2001,3
4001,42,4001,3
2001,82,2001,3
4001,32,4001,3
4001,13,4001,3
2001,3,4001,3
8001,86,10001,3
2001,41,2001,3
4001,36,4001,3
2001,6,3000,3
4001,18,4001,3
4001,6,2001,3
6001,54,4500,3
4001,29,10000,3
2001,7,4001,3
4001,13,3000,3
4001,19,4500,3
4001,13,4500,3
2001,20,2001,3
4001,26,6000,3
2001,99,3000,2
4001,21,6001,3
4001,25,3000,3
6001,43,6001,3
4001,67,4001,2
2001,6,2001,3
4001,79,4500,3
4001,24,4001,3
2001,7,2001,3
4001,66,4001,3
6001,70,8001,3
4001,16,8001,3
6001,27,6001,3
8001,22,8001,3
2001,6,2001,3
2001,10,2001,3
2001,16,2001,3
4001,48,4001,3
2001,11,2001,3
4001,81,4001,3
2001,47,2001,3
6001,35,6001,3
2001,21,2001,3
2001,5,2001,3
4001,19,4001,3
2001,2,2001,3
6001,75,10001,3
4001,50,6001,3
4001,11,4001,3
2001,69,2001,3
4001,31,6000,3
8001,74,8000,4
2001,6,4001,3
2001,32,3000,3
2001,72,3000,3
4001,34,2001,3
4001,9,4001,3
2001,5,4001,3
2001,8,4001,3
4001,8,4500,3
2001,32,2001,3
4001,12,4001,3
6001,120,6000,4
4001,40,4500,3
6001,35,8001,4
2001,67,2001,3
2001,2,2001,3
6001,31,6001,3
2001,18,4001,3
4001,8,2001,3
2001,11,4001,3
4500,12,4500,3
4001,14,4001,3
2001,48,4001,3
2001,31,4001,3
2001,122,2001,3
2001,35,2001,3
4001,51,4001,3
6001,67,8001,3
6001,90,4001,3
4001,32,2001,3
2001,25,2001,3
4001,45,6001,3
2001,39,2001,3
2001,11,3000,3
2001,16,2001,3
10001,60,10001,3
2001,12,2001,3
2001,27,2001,3
2001,32,2001,3
4001,21,2001,3
4001,6,4001,3
4001,19,6001,3
6001,105,10001,3
6001,50,6001,3
10001,72,15000,3
4001,64,3000,3
8001,109,8001,3
4001,91,4001,3
2001,21,2001,3
4001,12,4001,4
8001,42,10001,3
2001,4,4001,3
6001,15,4500,3
2001,56,2001,3
2001,66,2001,3
2001,40,2001,3
2001,47,4001,3
4001,41,5600,3
8001,82,8000,4
4001,56,3000,2
4001,51,4001,3
2001,5,4001,3
4001,55,4001,3
2001,57,4001,3
4001,118,4001,3
2001,2,2001,3
4001,35,4001,3
4001,24,4500,3
2001,33,2001,3
4001,68,4001,3
2001,18,4001,3
4001,16,8001,3
6001,21,4500,3
2001,8,4001,3
8001,143,8001,3
4001,68,4001,3
2001,0,2001,3
4001,170,4001,3
4001,8,4001,3
2001,63,2001,3
2001,54,4001,3
6001,113,6001,3
4001,13,6001,3
4001,36,4001,3
4001,23,4500,3
4001,25,6000,3
4001,27,4001,3
4001,64,6001,3
2001,7,4001,3
4001,12,2001,3
6001,47,4001,3
4001,21,4001,3
2001,8,2001,3
4001,30,4001,3
10001,82,10001,3
2001,7,2001,3
4001,24,6001,3
2001,37,2001,3
2001,3,2001,3
6001,140,4001,3
4001,42,6001,2
8001,63,10001,3
2001,12,3000,3
2001,49,2001,3
10001,51,10001,3
2001,11,2001,3
6001,13,8001,3
2001,12,4001,3
6001,73,8001,3
2001,123,2001,3
2001,30,4001,3
4001,54,2001,3
6001,50,10001,4
2001,12,4001,3
4001,24,4500,3
4001,13,4001,3
2001,4,2001,4
2001,8,4001,3
4001,44,6001,3
10001,68,10001,3
4001,40,6001,3
4001,38,4001,4
4001,18,4001,3
4001,10,3000,3
4001,22,4001,3
2001,9,3000,3
2001,24,2001,3
4001,195,4001,3
4001,58,4001,4
15000,95,10000,3
4001,5,4001,3
2001,5,2001,3
2001,38,3000,3
6001,37,6001,3
6001,140,6001,3
2001,11,4001,3
6001,65,2001,3
2001,4,4001,3
4001,49,6001,3
4001,33,2001,3
4001,34,4001,3
2001,219,2001,3
2001,15,2001,3
6001,40,6000,3
2001,8,2001,3
2001,5,4001,3
4001,20,8001,3
2001,18,4001,3
6001,32,6001,3
4001,20,2001,3
2001,35,2001,3
4001,39,4000,3
4001,16,4001,3
4001,107,4001,3
2001,40,2001,3
2001,55,3000,3
4001,94,10000,3
4001,48,6001,3
8001,99,8001,3
6001,24,4001,3
4001,28,4500,4
2001,67,3000,3
2001,19,2001,3
2001,23,4001,3
2001,47,2001,3
4001,36,4001,3
4001,10,4001,3
2001,12,2001,3
2001,23,2001,3
8001,34,2001,3
4001,34,2001,3
2001,81,2001,4
2001,49,2001,3
2001,55,2001,3
2001,11,2001,3
4001,51,4001,3
2001,2,4001,3
2001,32,3000,3
6001,102,5000,3
6001,17,6001,3
2001,49,2001,3
4001,27,3000,3
4001,22,3000,3
4001,22,6001,3
2001,36,6001,3
6001,92,6001,3
2001,60,3000,3
2001,22,2001,3
4001,12,4001,3
4001,41,6000,3
10001,50,8001,3
2001,24,2001,3
4001,22,4001,3
4001,35,4001,3
4001,20,6001,3
4001,47,4001,3
2001,67,4001,2
4001,65,4001,4
4001,92,4001,3
8001,54,8001,3
4001,41,4001,3
4001,31,4001,2
4001,32,4001,3
4001,12,4500,4
4001,57,4001,3
4001,30,4001,3
4001,32,8001,3
2001,40,2001,3
2001,7,2001,3
2001,9,4001,3
4001,78,3000,3
6001,29,6001,3
4001,23,4001,3
2001,82,2001,3
4001,39,4001,3
2001,14,4001,3
4001,13,4001,3
2001,71,4001,3
2001,164,2001,3
2001,28,4001,3
2001,39,2001,3
4001,63,4001,3
2001,4,4001,2
2001,15,2001,3
4001,33,6001,3
4001,38,4001,3
2001,38,4001,3
8001,47,6001,3
2001,34,2001,3
4001,67,3000,3
6001,14,4001,4
6001,72,8000,3
4001,60,4001,3
2001,55,4001,3
2001,41,4001,1
2001,8,4001,3
2001,19,2001,3
4001,32,4001,3
4001,75,6000,2
4001,20,4500,3
6001,31,6000,3
4001,65,4500,3
4001,48,6000,3
8001,134,15000,3
2001,14,2001,3
2001,11,2001,3
6001,58,4500,3
2001,12,3000,3
4001,76,4500,3
2001,23,4500,3
4001,38,4000,2
8001,47,4000,3
4001,40,3000,3
2001,38,4500,3
4001,34,6001,3
8001,39,8000,3
4001,50,2001,3
4001,122,3000,3
4001,37,4500,3
2001,51,3000,3
4001,36,4001,3
6001,59,8001,3
2001,34,3000,3
4001,21,4500,3
4001,168,4001,3
2001,16,2001,3
2001,124,2001,3
2001,43,2001,3
4001,57,2001,3
4001,15,4001,3
2001,3,2001,3
2001,99,4001,3
6001,26,6001,3
6001,14,4001,3
4001,54,2001,3
4001,99,4001,3
2001,11,2001,2
4001,16,2001,3
4001,37,6001,3
2001,11,2001,3
4001,31,2001,3
2001,4,2001,3
6001,73,8001,3
8001,70,8000,4
2001,26,2001,3
2001,39,2001,3
2001,34,3000,3
4001,105,8000,4
8001,191,10001,3
10001,100,10001,3
2001,5,2001,3
2001,21,2001,2
6001,22,6001,3
2001,72,4001,3
4001,20,4001,3
2001,14,2001,3
4001,38,4001,3
8001,51,8001,3
4001,47,4001,3
2001,9,2001,3
2001,6,2001,3
4001,32,4001,3
4001,83,2001,3
4001,48,4001,3
4001,18,4001,3
4001,61,4001,3
4001,241,4500,3
2001,46,2001,3
2001,16,8001,3
2001,6,2001,3
4001,39,2001,3
6001,91,6001,3
4001,35,6001,3
8001,75,10001,3
6001,73,10001,3
2001,25,3000,3
8001,178,10001,3
4001,32,6001,3
6001,50,8001,3
2001,25,3000,2
4001,57,4001,3
2001,5,2001,3
6001,101,6001,2
4001,89,4001,3
4001,14,3000,3
4001,72,6000,3
2001,151,2001,3
6001,28,4500,3
6001,53,10000,3
4001,71,4001,3
4001,52,4001,3
8001,41,6000,3
6001,75,6000,3
10001,121,10000,3
6001,28,6000,3
4001,93,3000,3
4001,9,4500,3
4001,49,4001,3
2001,75,2001,3
15000,60,13000,3
2001,2,3000,3
4001,30,4001,3
2001,16,4500,3
8001,33,4500,3
5000,64,10000,4
6001,61,3000,3
4001,6,4500,3
4001,19,6000,3
6001,100,6000,3
4001,73,15000,3
6001,33,8001,4
4001,64,4001,3
4001,33,6001,3
4001,45,6001,3
2001,217,3000,2
6001,42,6001,3
2001,10,3000,3
4001,37,4001,3
2001,54,3000,3
6001,62,4001,3
10001,33,10001,3
2001,36,4001,3
15000,81,15000,4
4001,92,4001,3
4001,31,6001,3
4001,90,6001,3
4001,111,4001,3
2001,57,4001,3
4001,32,4001,3
6001,42,4001,3
4001,38,6001,3
2001,40,2001,3
4001,123,4001,2
4001,56,4001,3
2001,28,2001,3
6001,43,6001,3
6001,45,6001,3
4001,54,4001,3
6001,54,6001,3
4001,55,4001,3
6001,31,4001,3
4001,12,4001,3
2001,8,3000,3
10001,42,6001,3
2001,48,2001,3
4001,55,4001,3
4001,14,4500,3
4001,35,6001,3
4001,14,3500,3
2001,14,2001,3
4001,28,3000,3
4001,22,8001,3
4001,47,6001,3
2001,42,2001,3
10001,50,8000,3
2001,17,3000,3
8001,104,8001,3
6001,13,4500,3
6001,32,8001,3
2001,25,2001,3
8001,70,8001,3
4001,7,10001,3
6001,47,6001,3
4001,35,6001,3
6001,35,4001,3
2001,17,4001,3
6001,35,8001,3
6001,62,6001,3
10001,143,10000,3
4001,106,4001,3
2001,6,4001,3
4001,2,3000,3
4001,39,8000,3
6001,84,8000,3
4001,31,4001,3
2001,52,2001,3
4001,43,4001,3
4001,5,4001,3
4001,114,4500,3
6001,44,6000,4
2001,15,2001,3
4001,33,4500,3
8001,77,8000,3
4001,124,6000,3
8001,52,8001,3
6001,16,8000,3
4001,67,8001,3
2001,185,2001,3
2001,2,3000,3
4001,3,4500,3
2001,7,2001,3
4001,24,6001,3
4001,37,2001,3
2001,12,2001,3
2001,8,6001,3
2001,6,4500,2
4001,34,6001,3
4001,15,4001,3
4001,21,6001,4
6001,106,8001,3
4001,50,4500,3
2001,30,3000,3
4001,18,4001,3
4001,13,4001,3
2001,4,2001,3
4001,2,4001,3
2001,11,4001,3
4001,32,4000,3
2001,11,4500,3
2001,42,3000,3
2001,6,3000,3
2001,12,4001,3
4001,69,4001,3
4001,27,6000,3
2001,9,2001,3
2001,39,2001,3
2001,25,4001,3
4001,16,4001,3
2001,30,2001,3
2001,30,2001,3
4001,74,4001,3
2001,12,2001,3
2001,29,2001,3
2001,9,2001,3
4001,36,6001,3
2001,139,2001,3
2001,6,2001,3
4001,10,4001,3
4001,14,4001,3
4001,85,4001,3
4001,12,4500,3
2001,13,2001,3
4001,16,2001,3
2001,4,2001,3
2001,5,2001,3
2001,30,2001,3
4001,15,2001,3
4001,22,4500,3
6001,72,6001,3
4001,28,4500,3
2001,16,3000,3
2001,6,2001,3
2001,7,4001,3
8001,27,6001,3
2001,11,2001,3
2001,19,6000,3
4001,55,2001,3
6001,57,10001,3
10001,5,10001,3
4001,53,8001,3
4001,34,6000,3
4001,27,4001,3
4001,16,4001,3
4001,12,4500,3
2001,3,2001,3
4001,9,4001,3
6001,42,4001,3
4001,19,4500,3
2001,8,4001,3
4001,12,4500,3
2001,30,3000,3
4001,18,4001,3
2001,24,6000,3
6001,135,6001,4
8001,39,8000,3
2001,118,4001,3
2001,11,4500,3
4001,30,6000,3
4001,73,4001,3
6001,33,4500,3
8001,69,8001,3
4001,20,4001,4
10001,125,8001,3
10001,90,10001,3
4001,93,8001,3
4001,7,4500,3
2001,24,6001,3
4001,80,5000,3
2001,17,6000,3
6001,439,10001,3
8001,35,8001,3
6001,58,6001,3
4001,113,8000,3
6001,98,8001,3
4001,6,3000,3
2001,84,3000,2
6001,61,6001,3
4001,23,6000,3
2001,7,3000,3
4001,92,7000,3
10001,17,4001,3
2001,42,6001,3
6001,37,2001,3
2001,11,3000,3
2001,44,2001,3
4001,108,4001,3
4001,31,2001,3
4001,109,4001,3
2001,62,4001,4
8001,63,6001,3
2001,11,3000,3
4001,101,4001,3
4001,55,4001,3
4001,62,4001,3
6001,95,6001,3
2001,33,2001,3
2001,6,2001,3
2001,7,4001,3
4001,13,4500,3
4001,68,4001,3
2001,7,3000,3
4001,28,4500,3
4001,73,3000,4
2001,33,2001,2
2001,78,4500,3
10001,128,10000,3
4001,8,3000,3
2001,32,2001,3
6001,97,6001,3
4001,155,4001,3
4001,76,8001,3
4001,27,4001,3
6001,0,4500,3
15000,77,15000,3
4001,23,2001,3
4001,75,4001,3
2001,2,2001,2
4001,16,4001,3
6001,41,6000,3
8001,104,6001,3
4001,5,4500,3
4001,121,6001,3
2001,67,2001,3
2001,5,2001,3
8001,78,8001,4
4001,23,2001,3
2001,13,4001,3
4001,36,6001,3
2001,29,2001,2
4001,32,6001,3
2001,14,4001,2
4000,10,4000,3
2001,13,2001,3
2001,49,4001,3
4001,52,6001,3
4001,41,4001,3
4001,21,4001,3
4001,35,2001,3
8001,140,8001,3
6001,54,6000,3
8001,78,4001,3
4001,41,4001,3
4001,35,2001,3
4001,16,4001,3
4001,116,2001,3
2001,11,4001,3
4001,87,6001,3
10001,84,10001,4
4001,44,4001,3
2001,36,2001,3
4001,100,4001,3
2001,50,2001,3
4001,19,3000,3
2001,39,4001,3
4001,25,4001,3
4001,9,4001,3
4001,5,2001,3
4001,27,3000,3
8001,30,8000,3
6001,50,6001,3
4001,46,4001,3
2001,48,2001,3
4001,26,4001,3
2001,11,4500,3
4001,32,2001,4
4001,18,3000,3
4001,4,6000,3
4001,67,4001,2
10001,68,6001,3
4001,33,4500,4
2001,8,6001,3
2001,19,4001,3
6001,19,6001,3
2001,65,2001,3
2001,51,2001,3
2001,21,4001,3
6001,26,6001,3
10001,103,10000,3
2001,43,6001,3
2001,12,6000,3
6001,48,4500,3
4001,86,3000,3
2001,12,2001,3
4001,150,4001,3
4001,20,2001,3
2001,20,2001,3
6001,72,6001,3
6001,33,6001,3
10001,81,10001,3
6001,4,2001,3
2001,41,2001,3
2001,187,2001,3
2001,66,2001,3
4001,56,3000,3
2001,37,4001,3
4001,30,4500,3
4001,43,6001,4
2001,15,2001,3
4001,81,8001,3
2001,31,2001,3
2001,62,4001,3
2001,21,3000,3
8001,81,10000,3
4001,51,7000,3
2001,147,2001,4
2001,77,2001,3
2001,17,2001,3
2001,18,2001,2
4001,81,4001,3
8001,68,6001,3
2001,15,2001,3
4001,28,2001,3
6001,92,6001,3
4001,88,4001,3
4001,51,4001,3
6001,80,10001,3
4001,45,4001,3
4001,68,6001,3
2001,40,4001,2
2001,14,6000,3
2001,46,3000,3
4001,113,4001,3
10001,33,6000,3
2001,11,2001,3
4001,42,4500,3
2001,121,2001,2
6001,81,6000,3
2001,26,2001,3
4001,45,2001,3
2001,9,6000,3
4001,51,4001,3
4001,95,3000,4
2001,39,2001,3
4001,43,4001,3
8001,59,2001,3
2001,16,2001,3
2001,34,4001,3
6001,38,6000,3
4001,29,6001,3
4001,63,4001,3
2001,37,3000,3
2001,69,2001,3
4001,9,4001,3
2001,28,2001,3
8001,151,8001,3
2001,57,2001,3
2001,16,2001,3
2001,43,2001,2
4001,34,4001,3
2001,65,2001,3
2001,47,4001,3
8001,74,8001,3
4001,29,4001,3
2001,37,2001,3
15000,91,15000,3
6001,41,4001,3
2001,7,4001,3
8001,58,6001,3
2001,16,2001,3
4001,30,4001,3
2001,41,4001,3
4001,32,4001,3
6001,39,4001,3
4001,43,6001,3
6000,15,8001,3
4001,43,6001,3
8001,28,6001,3
4001,27,2001,3
4001,62,4001,3
8001,80,10001,3
4001,27,6001,3
4001,28,4001,3
4001,40,10001,3
2001,14,2001,3
2001,146,6001,3
8001,148,8001,3
2001,54,4001,3
2001,52,3000,3
4001,12,2001,3
2001,11,2001,3
4001,56,2001,3
2001,24,2001,3
6001,49,6001,3
4001,37,4001,3
6001,84,6001,3
2001,49,3000,3
10001,126,4001,3
8001,32,6001,3
6001,23,2001,3
2001,40,4001,3
4001,17,4001,3
2001,24,2001,3
2001,117,2001,3
2001,15,2001,3
2001,10,4001,3
4001,14,4001,3
2001,23,4001,3
2001,13,2001,3
4001,36,4001,3
4001,34,4001,3
4001,27,6001,3
4001,68,4001,3
2001,50,4001,3
2001,45,2001,3
4001,45,4500,3
4001,61,4001,3
4001,14,2001,3
8001,86,8001,3
2001,17,2001,3
2001,13,2001,3
4001,45,4001,3
2001,14,2001,2
4001,55,4001,3
4001,27,8001,3
2001,111,2001,3
4001,27,6001,3
4001,18,4001,3
2001,25,4001,3
6001,104,8001,3
4001,59,6001,3
4001,33,4001,3
8001,38,6001,3
4001,41,4001,3
4001,30,4001,3
8001,42,8001,3
2001,99,4001,3
2001,73,4001,3
2001,41,2001,3
4001,72,4001,3
4001,64,4001,3
6001,51,4500,3
4001,28,4001,3
6001,26,10001,3
4001,62,4001,3
2001,13,2001,3
4001,84,4500,3
4001,18,6001,3
4001,37,4001,3
4001,47,4001,3
2001,25,2001,3
2001,39,2001,3
4001,30,4001,3
4001,9,6001,3
4001,24,4500,3
10001,89,8000,3
6001,7,6001,3
6001,114,8001,3
4001,52,6001,3
2001,7,3000,3
6001,39,8001,3
4001,54,4500,3
6001,68,8001,3
4001,40,6001,3
4001,15,4001,3
6001,28,8000,3
6001,35,6001,3
4001,207,4001,3
8001,66,10001,3
4001,5,4001,3
8001,85,8001,3
15000,61,15000,3
6001,19,8001,3
8001,53,4500,3
4001,15,4500,3
8001,26,8001,3
6001,30,6000,3
10001,53,10001,3
2001,47,4500,3
10001,136,10000,4
2001,7,2001,3
2001,6,2001,3
5000,168,4500,3
2001,48,2001,3
2001,33,2001,3
2001,84,2001,3
4001,75,4001,3
2001,10,3000,3
6001,16,4001,3
2001,10,2001,2
2001,12,4001,3
2001,8,2001,3
4001,8,4001,3
2001,3,2001,3
2001,227,4001,3
2001,19,4500,3
